comment_text,comment_author,comment_author_url,comment_author_image,comment_published_at,comment_published_at_unix,comment_like_count,comment_id,comment_parent_id,comment_sentiment
Thanks Jabari!,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-18T17:43:57Z,1679157837,0,Ugw3VkdGGJVxNQAe_Rt4AaABAg.9nPLqOW6L2y9nPbNb09JJq,Ugw3VkdGGJVxNQAe_Rt4AaABAg,0
"My friend, can I address you to an author whom Hormozi is citing intentionally or unintentionally? His name is Jay Abraham. And Hormozi is retelling Abrahams concepts which are really great.",Pocketlol1,http://www.youtube.com/channel/UC0pYfYJPOY4flQzt420Fu-A,https://yt3.ggpht.com/ytc/AGIKgqPgdjw4_g73X4Fqfv9-5MSio01RPa7jLf4Iqw=s48-c-k-c0x00ffffff-no-rj,2023-03-24T10:52:28Z,1679651548,0,UgyrpgjeJmJZYU6uWJF4AaABAg,UgyrpgjeJmJZYU6uWJF4AaABAg,0
"Just made a note of Jay Abraham, hoping to read some of his books soon. Thanks for the recommendation.",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-24T17:51:22Z,1679676682,0,UgyrpgjeJmJZYU6uWJF4AaABAg.9ndK35yYflb9ne4-C9m_-D,UgyrpgjeJmJZYU6uWJF4AaABAg,0
Its called sales. Alex understand the human psychology of why people buy things,Brian T,http://www.youtube.com/channel/UCWxJwGOhqEGNEqLzdARgb2A,https://yt3.ggpht.com/ytc/AGIKgqN-Z-IzBcpfuXskQMEv4HC4GyuZaAhEC8_Adw=s48-c-k-c0x00ffffff-no-rj,2023-03-23T17:58:51Z,1679590731,0,UgzIapa-Mq4g2DAmtrV4AaABAg,UgzIapa-Mq4g2DAmtrV4AaABAg,0
@Peter MacDonald I would argue that hes genius level,Brian T,http://www.youtube.com/channel/UCWxJwGOhqEGNEqLzdARgb2A,https://yt3.ggpht.com/ytc/AGIKgqN-Z-IzBcpfuXskQMEv4HC4GyuZaAhEC8_Adw=s48-c-k-c0x00ffffff-no-rj,2023-03-23T20:30:29Z,1679599829,0,UgzIapa-Mq4g2DAmtrV4AaABAg.9nbW38oqp8S9nbmPnbkFpn,UgzIapa-Mq4g2DAmtrV4AaABAg,0
Hes a smart guy.,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-23T20:12:52Z,1679598772,0,UgzIapa-Mq4g2DAmtrV4AaABAg.9nbW38oqp8S9nbkOlxTWY0,UgzIapa-Mq4g2DAmtrV4AaABAg,0
Loved this video,Ishaan,http://www.youtube.com/channel/UCISLqprrVPMvhczPMbws-tw,https://yt3.ggpht.com/8uSnX3KuDE406EfveVzvYA4JuH4LYXSFqsx0MhPIfiNdIhWBo0rVETQq4HPGfEeIFKSlRlgL6Q=s48-c-k-c0x00ffffff-no-rj,2023-03-19T20:19:47Z,1679253587,0,UgyYDZ7VhtwyQJqbfgN4AaABAg,UgyYDZ7VhtwyQJqbfgN4AaABAg,0
@Peter MacDonald thank you brother!,Ishaan,http://www.youtube.com/channel/UCISLqprrVPMvhczPMbws-tw,https://yt3.ggpht.com/8uSnX3KuDE406EfveVzvYA4JuH4LYXSFqsx0MhPIfiNdIhWBo0rVETQq4HPGfEeIFKSlRlgL6Q=s48-c-k-c0x00ffffff-no-rj,2023-03-19T23:23:33Z,1679264613,0,UgyYDZ7VhtwyQJqbfgN4AaABAg.9nST-uj4Hv99nSn1sK8poz,UgyYDZ7VhtwyQJqbfgN4AaABAg,0
"Thanks Ishaan, just checked out a couple of your videos. Good stuff, I subbed.",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-19T23:21:10Z,1679264470,1,UgyYDZ7VhtwyQJqbfgN4AaABAg.9nST-uj4Hv99nSmlOGQD7E,UgyYDZ7VhtwyQJqbfgN4AaABAg,0
"its called a bakers dozen because, ... its origin is that a mediaeval law specified the weight of bread loaves, and any baker who supplied less to a customer was in for dire punishment. So bakers would include a thirteenth loaf with each dozen just to be safe.",Alex Newman,http://www.youtube.com/channel/UCNwrQRCKFR8cgDqbAr8GuyQ,https://yt3.ggpht.com/6cvJC2A4Z-JbxCYszFKvjhI4zD7-bHkvK6mX3Ed7FbdYPJRVaWHjEnYaiJ4I8XIleQdcc8do8g=s48-c-k-c0x00ffffff-no-rj,2023-04-11T15:38:58Z,1681220338,0,UgyYpeWtw872EZZxv9N4AaABAg,UgyYpeWtw872EZZxv9N4AaABAg,0
This is correct.,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-04-11T16:45:36Z,1681224336,0,UgyYpeWtw872EZZxv9N4AaABAg.9oNB9C7LFjU9oNImEPtc8S,UgyYpeWtw872EZZxv9N4AaABAg,0
Great video,Urmat Abdrazakov,http://www.youtube.com/channel/UCBFZ52JrsA3Lu2b8aJ6B_dA,https://yt3.ggpht.com/ytc/AGIKgqN_w5PWpkCPwZG4lmUcCw35H3uJl1uHPntH_Q=s48-c-k-c0x00ffffff-no-rj,2023-03-18T12:57:25Z,1679140645,1,UgxDEDgPh9Zir7WlJP94AaABAg,UgxDEDgPh9Zir7WlJP94AaABAg,0
"Love the video so far, white Carleton.",Joe Tackett,http://www.youtube.com/channel/UCz3btHUN4Q3m4e-FOTDrPUg,https://yt3.ggpht.com/ytc/AGIKgqMJOD7aIVZw4hAoONbRiocYxJAm6Mtd5SSn9w=s48-c-k-c0x00ffffff-no-rj,2023-03-30T01:46:28Z,1680133588,0,UgyNiynQ87m0WWvMBjd4AaABAg,UgyNiynQ87m0WWvMBjd4AaABAg,0
brooo hahaha,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-30T14:09:42Z,1680178182,1,UgyNiynQ87m0WWvMBjd4AaABAg.9nrnLJoDSBO9nt7OxRPucy,UgyNiynQ87m0WWvMBjd4AaABAg,0
You probably shouldnt low-key kick homeschoolers.,James Campbell,http://www.youtube.com/channel/UCfg2Jlah13ojjW21VyR-p2Q,https://yt3.ggpht.com/ytc/AGIKgqM5dYN0MCdPTQLUQl4b6eUpeDd6M8laglbktQ=s48-c-k-c0x00ffffff-no-rj,2023-03-29T16:01:00Z,1680098460,0,UgxF-Gorq_8TBWXYH5F4AaABAg,UgxF-Gorq_8TBWXYH5F4AaABAg,0
I was homeschooled haha. It was great.,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-29T16:31:18Z,1680100278,0,UgxF-Gorq_8TBWXYH5F4AaABAg.9nqkLCdkOxp9nqnoB-AFFD,UgxF-Gorq_8TBWXYH5F4AaABAg,0
love the vids quality! 🤯 new subscriber here!,Kate Nicole Castro,http://www.youtube.com/channel/UCxMSfEuzzHibvcr-X-3yOrA,https://yt3.ggpht.com/ytc/AGIKgqOQ8gHPmWNsJwP0ZYr_8RSDPvTBowPYo5SpSxkBsQ=s48-c-k-c0x00ffffff-no-rj,2023-03-18T13:42:25Z,1679143345,0,UgyWemXxUgK-D-3l8VB4AaABAg,UgyWemXxUgK-D-3l8VB4AaABAg,0
"I find it concerning that this video is promoting the idea that success in business is all about networking and building close relationships, and that old business principles are still the most valuable. While it may be true that these factors play a role in achieving success, its important to acknowledge that the business landscape has changed dramatically in recent years due to the internet and technology. The rise of data-driven businesses and the emphasis on customer experience have upended many traditional business models, and its no longer enough to rely solely on relationships and old-school tactics. Additionally, the suggestion that people are the key to success in business oversimplifies the complex dynamics of the modern workplace and ignores the role of systemic issues like discrimination and inequality. While learning from experienced individuals can certainly provide valuable information, we also need to be open to new ideas and approaches that challenge traditional ways of thinking. Overall, I think this video perpetuates a narrow and outdated view of business success, and we need to be more inclusive and forward-thinking in our approach to entrepreneurship.",Mike Y,http://www.youtube.com/channel/UC13SK4sNfXbcD65tP1vjgIw,https://yt3.ggpht.com/ytc/AGIKgqNs35ed4EhvHh4U5tpYOmuDSSEppO3ayV17g2FgJQ=s48-c-k-c0x00ffffff-no-rj,2023-03-29T02:44:01Z,1680050641,0,Ugzmlj9-aAHi9GoJ2ch4AaABAg,Ugzmlj9-aAHi9GoJ2ch4AaABAg,0
"@Peter MacDonald I appreciate your perspective on the importance of treating customers, employees, partners, and competitors as people rather than just means to an end. However, I think its important to recognize that data can actually be a tool for promoting equity and combating discrimination. Data can reveal patterns of bias and inequality in hiring, promotions, and pay, and can help organizations make more informed decisions to create more equitable and inclusive workplaces. Of course, data alone cannot solve societal issues like racism and sexism, but it can be a powerful tool when used in conjunction with a people-focused approach. Ultimately, the key is to strike a balance between data-driven decision making and a human-centered approach to business. Great video!",Mike Y,http://www.youtube.com/channel/UC13SK4sNfXbcD65tP1vjgIw,https://yt3.ggpht.com/ytc/AGIKgqNs35ed4EhvHh4U5tpYOmuDSSEppO3ayV17g2FgJQ=s48-c-k-c0x00ffffff-no-rj,2023-03-29T03:24:43Z,1680053083,0,Ugzmlj9-aAHi9GoJ2ch4AaABAg.9npK7srKQBk9npOn2mEi9U,Ugzmlj9-aAHi9GoJ2ch4AaABAg,0
"I think what you’ve said is totally legitimate and the majority of companies starting today take your approach. With that said, my video is about not throwing out something just because we have something new, innovation doesn’t = better, unless it actually is better. But my video is addressing a subset of the business world that has abandoned the notion that business is about people and not only about profit. I think when we walk away from that principle business becomes a very dangerous place. Wouldn’t you agree that when we stop seeing customers, employees, partners, and competitors as people is when we have the most issues with racism, sexism, or discrimination? You’re not wrong to think the way you do, I would just challenge the idea that data is going to be the salvation to societal issues like this.",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-29T02:58:55Z,1680051535,0,Ugzmlj9-aAHi9GoJ2ch4AaABAg.9npK7srKQBk9npLq9a6ZrG,Ugzmlj9-aAHi9GoJ2ch4AaABAg,0
interesting video and point of view.! Cheers,Carlos Trujillo,http://www.youtube.com/channel/UCoaqXA3lvPfrQLrzqlRES5w,https://yt3.ggpht.com/ytc/AGIKgqPmWtKqakbkMq6uyXjTnp4Vd9R242kRE4D5FeYvFA=s48-c-k-c0x00ffffff-no-rj,2023-03-26T00:55:33Z,1679788533,0,UgypIYuQiS5ylHMECTV4AaABAg,UgypIYuQiS5ylHMECTV4AaABAg,0
Thanks Carlos.,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-26T12:08:11Z,1679825291,0,UgypIYuQiS5ylHMECTV4AaABAg.9nhPKwGxJsh9nibJP0AKxL,UgypIYuQiS5ylHMECTV4AaABAg,0
He’s used the fear of death paired with deferring gratification. It’s incredibly difficult,Quinlan Al-Aziz,http://www.youtube.com/channel/UCNa7shWyhRZBfAWh5-4uYEQ,https://yt3.ggpht.com/ytc/AGIKgqNq66VUDvoFKH6bDLX0t14dn7lz3Hy1eumATA=s48-c-k-c0x00ffffff-no-rj,2023-03-18T21:00:13Z,1679169613,1,UgzNZT9QqxlXMffdBql4AaABAg,UgzNZT9QqxlXMffdBql4AaABAg,0
Yeah the stuff he says is mind blowing.,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-22T20:59:34Z,1679515174,0,UgzNZT9QqxlXMffdBql4AaABAg.9nPxq5SkN0O9n_Fwq_u3jY,UgzNZT9QqxlXMffdBql4AaABAg,0
"Wheres your dad, bro? He must love that Uncle Bill is your mentor and the smartest man youve ever met. Yikes.",m marco,http://www.youtube.com/channel/UCX0dqKr-729ET_vUaK9NaCQ,https://yt3.ggpht.com/ytc/AGIKgqPMPsP4Gse_JgjSUhU_v7PoG6R3GeFi5qEX=s48-c-k-c0x00ffffff-no-rj,2023-03-23T14:57:04Z,1679579824,0,UgyYIXGy4NLJ4XZZu-14AaABAg,UgyYIXGy4NLJ4XZZu-14AaABAg,0
My dad is secure enough in himself to not be bothered by not having a monopoly on the only one I can learn from.,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-23T16:09:38Z,1679584178,0,UgyYIXGy4NLJ4XZZu-14AaABAg.9nbBFiI9NxC9nbJZETuupf,UgyYIXGy4NLJ4XZZu-14AaABAg,0
Awesome vid man,Zoned3 Mon,http://www.youtube.com/channel/UC3PYmOekFNaVtS8bScd-8Ig,https://yt3.ggpht.com/ytc/AGIKgqMgSh-m-V8TBw3GxaTCIzLv3IBObF6eESiYMhgB--9YPZpTVlZ6oE5cKtNOeIBf=s48-c-k-c0x00ffffff-no-rj,2023-03-18T16:25:44Z,1679153144,1,UgyEmnilG5QWe24aEC54AaABAg,UgyEmnilG5QWe24aEC54AaABAg,0
"there is no mystery here alex has explained many times how he got where he is, his whole channel and social media presence is essentially telling others how to do it aswell not sure what the point of this is other than to farm views off his name cool bro",Oli _,http://www.youtube.com/channel/UClBLByZWVtarxSVJO6TZO0w,https://yt3.ggpht.com/ytc/AGIKgqOBA57zlCLEaDKFEYx8XwSAfnDLhoboSiw35Im9pw=s48-c-k-c0x00ffffff-no-rj,2023-03-31T11:22:43Z,1680254563,0,UgxhYf34FQD5Uz-5okh4AaABAg,UgxhYf34FQD5Uz-5okh4AaABAg,0
don’t think it’s uncommon to breakdown the philosophy behind someone’s success to see how they did it.,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-31T19:09:48Z,1680282588,0,UgxhYf34FQD5Uz-5okh4AaABAg.9nvP4jx_Igh9nwEXsgvXtl,UgxhYf34FQD5Uz-5okh4AaABAg,0
Good summary,Roger Zhang,http://www.youtube.com/channel/UCkoRydcEO_ol9CkP6645hHg,https://yt3.ggpht.com/ytc/AGIKgqPfddFGaoh4p-RemumkeJV-WgolEE9wlfknvH0O=s48-c-k-c0x00ffffff-no-rj,2023-03-24T06:00:58Z,1679634058,0,UgwjgPIn7E8dIpMkuwJ4AaABAg,UgwjgPIn7E8dIpMkuwJ4AaABAg,0
Thank you sir!,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-24T17:52:02Z,1679676722,0,UgwjgPIn7E8dIpMkuwJ4AaABAg.9ncnh5xSYkO9ne4472lazF,UgwjgPIn7E8dIpMkuwJ4AaABAg,0
"6:27 I was on board until you said this victimized mentality statement. It is not an unfair advantage when EVERY person on the planet has the opportunity to learn. @Alex Hormozi HAD to learn that information at some point - he was NOT born with these ideas lol. If he could learn these old business models, so can anyone else. I stand with Alex when he says to stop making excuses. Do the work. Learn as he did. THE POOREST people HAVE phones WITH internet, as its basically a necessity/commodity. This literally is not a disadvantage when talking about educating yourself in developing skills.... Being that you can learn ANYTHING on the internet.",Positive Kharisma,http://www.youtube.com/channel/UClrJJWLVSNyr8FeY8rC2QNw,https://yt3.ggpht.com/ytc/AGIKgqM5txWzGXENWPgvMTEBkrkVXEz5ZElsIgmjptaG9hMbE5CaQHXsBkPbB4T3Z3ZX=s48-c-k-c0x00ffffff-no-rj,2023-03-26T14:33:40Z,1679834020,0,UgxOQ0Mel2IQgABx5Ph4AaABAg,UgxOQ0Mel2IQgABx5Ph4AaABAg,0
It was an invitation to invest yourself into relationships and learn how to do business through networking. This has nothing to do with victimizing anyone. We all can succeed in business if we learn the same things he learned.,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-26T18:04:56Z,1679846696,0,UgxOQ0Mel2IQgABx5Ph4AaABAg.9nirxvAhjsI9njF8JMu6Yj,UgxOQ0Mel2IQgABx5Ph4AaABAg,0
You seem like a good kid. Dont look at Alex as a champion he aint.,J Z,http://www.youtube.com/channel/UCctl6EACcJDLxtIzMmQzmcw,https://yt3.ggpht.com/ytc/AGIKgqPTw40z15t-oGXEIHsWVQVo-HHefddMwOJcNz4F=s48-c-k-c0x00ffffff-no-rj,2023-03-23T07:46:17Z,1679553977,0,UgxKR_vZUhBeaHqJsTd4AaABAg,UgxKR_vZUhBeaHqJsTd4AaABAg,0
"Alex is a good businessman, that’s all I see him as. I have role models in my life that help me to be a good man and Alex isn’t necessarily one of them. But he’s a good figure to look up to in business.",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-23T12:20:40Z,1679570440,0,UgxKR_vZUhBeaHqJsTd4AaABAg.9naPxV-Ml0n9nauMEOOxg5,UgxKR_vZUhBeaHqJsTd4AaABAg,0
Good points,El ing santo,http://www.youtube.com/channel/UCekpd5G7lZKoYsbjbCH7sdg,https://yt3.ggpht.com/ytc/AGIKgqP-629yjJlcyNFcQpbdfMQNYUj9CaQ-kxHfWsdTZg=s48-c-k-c0x00ffffff-no-rj,2023-03-20T01:09:20Z,1679270960,0,UgxBSonvj9xqP-yQxFx4AaABAg,UgxBSonvj9xqP-yQxFx4AaABAg,0
Thank you sir.,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-20T03:28:16Z,1679279296,0,UgxBSonvj9xqP-yQxFx4AaABAg.9nSz8ZA7glk9nTE2AJYuIc,UgxBSonvj9xqP-yQxFx4AaABAg,0
Interesting thesis but it is missing the “ahh ha” moment besides Alex uses old business techniques. Alex networks? Like maybe its because Im a fair bit older than you and havent met this 2nd coming of Don Draper aka Jon Ham. But my takeaway here is its new to you and your generation because you dont have experience and arent living it. Sorta like saying all the dinosaurs are gone and putting past a Croc on the 9th green. Yup you and Alex reinvented the game. Its like every generation makes a new wheel and pats themselves on the back. Good job. Did ChatGPT write this for you?,Brian the Red,http://www.youtube.com/channel/UCen0AnW5eplZm01ZiIGknjg,https://yt3.ggpht.com/dshKfmARrJ0pvqp8iHvxC3ZudnOeA2xL7bJiHiZ_U_u2l7X9q7EGg5SV0pOIlgdjiul9CikGvCE=s48-c-k-c0x00ffffff-no-rj,2023-03-29T20:29:00Z,1680114540,0,Ugy0Be1yXBxuYxCLXMR4AaABAg,Ugy0Be1yXBxuYxCLXMR4AaABAg,0
"not sure if its fair to say theres not an ah ha moment and then immediately disregard the topic of the video. The whole point is we dont need to reinvent business principles, just listen to older people who understand them. Thanks for commenting!",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-29T20:50:57Z,1680115857,0,Ugy0Be1yXBxuYxCLXMR4AaABAg.9nrE078n-EL9nrGWtjpewZ,Ugy0Be1yXBxuYxCLXMR4AaABAg,0
great video,Frank Fox,http://www.youtube.com/channel/UCOQjek_4IJs7RydrqTdOitw,https://yt3.ggpht.com/ytc/AGIKgqMsynL2UJ_4DxdfELPjjYMTrH0lPri2z6nhynPUqg=s48-c-k-c0x00ffffff-no-rj,2023-03-30T22:21:38Z,1680207698,0,UgzUeqONmyKJcGJ9TAZ4AaABAg,UgzUeqONmyKJcGJ9TAZ4AaABAg,0
Thanks Frank.,Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-31T01:30:09Z,1680219009,0,UgzUeqONmyKJcGJ9TAZ4AaABAg.9nu-gydJsnT9nuLGeLHnMY,UgzUeqONmyKJcGJ9TAZ4AaABAg,0
"Have you asked him why he lies about using steroids? He wrote a very embarrassing post that he put on 40 pounds of lean muscle in one month by eating carbs. There are lots of guys who use steroids to build a life of lies on top of. When you see a guy in his 20s with an impossibly muscular physique who is making very loud and unproven claims its easy for a naive person to be captivated. For decades people thought Arnold Schwarzenegger was a natural bodybuilder. Ask yourself; if Arnold weighed 150 pounds would he have the hundreds of millions he has today? No, no one would have been interested in him at all. Perception is reality to naive people. And its very easy to lie and cheat your way into being perceived as something you are not. Alex is the Liver Queen.",:vicious:,http://www.youtube.com/channel/UCjvXI_DkK0jNTIxcsYGQ8cQ,https://yt3.ggpht.com/ytc/AGIKgqOAIQwPyoYAT3DBJqzod-MsEKX8d6GW2Ps7PELK=s48-c-k-c0x00ffffff-no-rj,2023-03-24T22:28:14Z,1679693294,0,Ugy4IYjXEYWMaexyyK54AaABAg,Ugy4IYjXEYWMaexyyK54AaABAg,0
Thank you for saying what the lapping dogs fail to see,Slay Network,http://www.youtube.com/channel/UCBQTnCiwEvc76ZfHxDaRpxg,https://yt3.ggpht.com/ytc/AGIKgqPsIoaLk8MSIP-Mzf1X0RkyT9j5w56E8rZTRivOvlo=s48-c-k-c0x00ffffff-no-rj,2023-03-29T10:01:28Z,1680076888,0,Ugy4IYjXEYWMaexyyK54AaABAg.9neZSVEiR2e9nq6Bw6jDxN,Ugy4IYjXEYWMaexyyK54AaABAg,0
"Thanks for commenting, I guess I would argue literally who cares if he’s using roids. I admire his business principles, but his health wasn’t even the topic of discussion?",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-25T00:05:49Z,1679699149,0,Ugy4IYjXEYWMaexyyK54AaABAg.9neZSVEiR2e9nejqmEoELd,Ugy4IYjXEYWMaexyyK54AaABAg,0
How do you only have 1k subscribers? Should be 250k minimum.,Adam Morra,http://www.youtube.com/channel/UCeNQAQLB1ZmUKHEYBFHxMIg,https://yt3.ggpht.com/ytc/AGIKgqPfvWwwvuyESWv-gx_2VRh-ixpDDu5kfeoqiA=s48-c-k-c0x00ffffff-no-rj,2023-03-25T12:53:05Z,1679745185,0,UgzVeeiZKNHuKcN2vQ54AaABAg,UgzVeeiZKNHuKcN2vQ54AaABAg,0
"Haha thanks Adam, I’ll get there.",Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-25T13:25:06Z,1679747106,0,UgzVeeiZKNHuKcN2vQ54AaABAg.9ng6eJgGlxx9ngAJxPvvIh,UgzVeeiZKNHuKcN2vQ54AaABAg,0
im buying into your channel stock!,Chiang James,http://www.youtube.com/channel/UCIo8lDHuMSyEcLq8d0IA8Zw,https://yt3.ggpht.com/ytc/AGIKgqOgjBSMGIshVp70ryg_pmuDoE6u75B71BL9ng=s48-c-k-c0x00ffffff-no-rj,2023-03-18T10:33:46Z,1679132026,1,Ugyu5D0MWkmxdggBnAl4AaABAg,Ugyu5D0MWkmxdggBnAl4AaABAg,0
AHH SELL SELL SELL SELL (jk obvi),Peter MacDonald,http://www.youtube.com/channel/UCazh752ppZQv2YLqtukwb_g,https://yt3.ggpht.com/TX1trtrdyFegzo2jMjF5lnNhS_Hdl0LM4RO5CnOnQQByD9HRTbcdD2HKAtR0wW5Zcj8jcIaM5A=s48-c-k-c0x00ffffff-no-rj,2023-03-18T15:58:02Z,1679151482,1,Ugyu5D0MWkmxdggBnAl4AaABAg.9nOq8pgOjaF9nPQFxZvUNn,Ugyu5D0MWkmxdggBnAl4AaABAg,0
you have good speaking skills man,Neel Sharma,http://www.youtube.com/channel/UCC56mmdIi1ftxQyng1c88pQ,https://yt3.ggpht.com/ytc/AGIKgqPq85X8kJpKh2Y8ccafx-Sw4w3vW7vAyuwbu-kWvw=s48-c-k-c0x00ffffff-no-rj,2023-03-29T06:41:29Z,1680064889,0,UgyCDrZpvvOd8k6JXkd4AaABAg,UgyCDrZpvvOd8k6JXkd4AaABAg,0
Great vid man!,Yash,http://www.youtube.com/channel/UCN1d7IAlRJHup2xmJm7zSvw,https://yt3.ggpht.com/ytc/AGIKgqOOI-FfhK6vamoawprKNkAr3fBikW1yxSN6JSV7cA=s48-c-k-c0x00ffffff-no-rj,2023-03-18T16:16:59Z,1679152619,1,UgyPRU9m8_ibqUdqJr54AaABAg,UgyPRU9m8_ibqUdqJr54AaABAg,0
